id,source,N1,gender,age,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,education,occupation,income,relationship,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3,A2_T2,A3_T2,EXP1_T2,EXP2_T2,EXP3_T2,EXP4_T2,EXP5_T2,EXP6_T2,EXP7_T2,EXP8_T2,PS1_T2,PS2_T2,PS3_T2,PS4_T2,PS5_T2,PSI1_T2,PSI2_T2,PSI3_T2,PSI4_T2,PSI5_T2,EA1_T2,EA2_T2,EA3_T2,EA4_T2,IMC1_T2,SP1_T2,SP2_T2,SP3_T2,SP4_T2,MV1_T2,MV2_T2,UBI1_T2,UBI2_T2,UBI3_T2,UBI4_T2,IPB1_T2,IPB2_T2,IPB3_T2,IPB4_T2,IPB5_T2,IPB6_T2,IMC2_T2,MA1_T2,MA2_T2,MA3_T2,TA1_T2,TA2_T2,TA3_T2,PEER1,PEER2,PEER3,MOOD1_T2,MOOD2_T2,L1
279,1,EN1003,2,19,0,1,0,0,0,1,3,2,1.0,1,2,3.0,2,0,1,2,7,10.1,4,3,4,3,2,3,3,3.0,5.0,3,3.0,3,3.0,6.0,5.0,3,4.0,4,5.0,4,5,4.0,6.0,5.0,4,4,5,5,4,4,4,3,4,2,3,1,1,0,1,2,1,2,4,3,5,4,3,4,3,3,3,2,3,2,3,0,27.0,5.5,3,1,5,1,5,3,5.0,4.0,,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5,4.0,5,6,6,3,4,5,4,3,3,10,5,5,5,5,4,5,5,5,4,5,2,5,3,4,1,4,3,1
280,1,MY1411,2,21,1,1,0,0,0,2,2,1,1.0,2,1,2.0,3,3,3,5,6,4.9,3,0,3,4,7,7,7,7.0,5.0,6,7.0,7,4.0,3.0,3.0,5,5.0,7,2.0,5,2,5.0,5.0,3.0,6,5,4,3,6,6,5,5,3,4,5,2,3,3,3,4,4,3,6,3,7,2,2,3,1,3,3,4,3,3,1,0,7.0,2.5,3,4,3,1,2,1,5.0,5.0,2.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,2.0,3.0,3.0,3,2.0,2,2,2,4,4,4,5,4,6,5,1,1,2,3,3,2,5,3,4,3,3,2,3,2,1,2,2,0
281,1,YH0910,1,21,1,1,0,0,0,2,3,1,1.0,1,1,1.0,2,3,2,4,9,2.7,2,9,2,3,6,6,6,5.0,4.0,6,5.0,5,5.0,2.0,4.0,5,6.0,6,3.0,6,3,7.0,6.0,2.0,7,5,5,3,5,4,2,4,3,4,4,1,15,4,5,4,5,5,5,4,5,1,4,5,6,3,3,3,3,3,1,1,6.0,2.9,3,0,3,3,5,3,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,6.0,6.0,4.0,4.0,3,6.0,6,4,2,3,2,5,4,3,4,7,3,2,5,4,4,3,2,4,3,5,3,4,5,3,4,4,4,0
282,1,BD2611,1,20,1,0,0,0,0,2,3,2,1.0,1,1,2.0,4,2,3,3,5,4.6,2,0,4,4,6,2,3,4.0,5.0,4,4.0,5,5.0,3.0,3.0,2,3.0,6,4.0,3,2,5.0,3.0,3.0,1,3,5,4,5,3,4,5,5,3,4,1,0,1,2,3,1,3,4,2,5,4,4,3,5,3,3,2,2,2,3,1,21.0,4.9,5,1,5,1,1,1,3.0,6.0,5.0,5.0,5.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3,6.0,6,6,5,4,5,5,4,3,4,3,3,5,4,4,4,4,5,4,4,5,5,7,4,3,4,3,3,0
283,1,QS1211,2,18,1,0,0,0,0,1,3,1,2.0,2,1,2.0,4,1,3,2,8,6.5,3,4,3,3,5,3,4,2.0,4.0,4,5.0,5,3.0,4.0,5.0,5,3.0,5,4.0,3,2,6.0,4.0,4.0,4,6,5,5,5,5,6,2,4,4,4,1,2,1,2,2,3,4,4,3,7,3,6,2,5,5,5,3,1,1,1,1,0.0,8.9,3,0,2,5,3,4,4.0,4.0,3.0,4.0,2.0,5.0,5.0,7.0,4.0,7.0,4.0,3.0,4.0,3.0,3,3.0,3,2,4,4,4,4,2,3,2,9,2,3,3,4,4,5,3,4,3,2,5,4,5,4,4,3,3,1
284,1,SY0105,0,19,0,1,0,0,0,2,3,1,1.0,1,2,2.0,3,2,4,3,17,2.2,2,2,2,1,1,2,3,3.0,2.0,5,4.0,5,2.0,6.0,4.0,6,5.0,4,4.0,4,5,4.0,4.0,5.0,3,3,5,3,4,6,4,2,2,3,5,1,1,4,3,4,6,5,2,2,7,1,7,2,5,3,4,3,4,3,2,0,9.0,7.8,3,0,3,3,3,1,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0,3.0,,3,5.0,5,6,4,4,4,4,5,4,4,0,1,1,2,1,1,2,1,5,2,4,4,4,3,3,4,4,3,0
285,1,IS0202,1,21,1,0,0,0,0,1,3,1,2.0,1,1,2.0,2,2,3,2,5,5.1,2,6,3,3,3,3,5,1.0,5.0,3,4.0,5,2.0,6.0,3.0,4,2.0,3,4.0,4,6,2.0,4.0,5.0,2,2,5,5,2,4,4,2,4,2,4,1,0,2,2,4,2,2,4,4,5,6,3,3,3,3,4,3,3,2,1,1,6.0,3.1,3,4,3,2,1,3,4.0,5.0,6.0,4.0,5.0,6.0,7.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,3,3.0,4,4,4,3,2,4,4,2,3,8,6,6,7,6,5,6,6,4,6,2,6,3,2,3,2,3,2,0
286,1,NS1904,0,21,1,0,0,0,0,1,3,2,2.0,2,1,2.0,2,0,1,2,11,1.0,3,4,3,5,5,3,2,4.0,6.0,3,2.0,5,4.0,2.0,6.0,5,7.0,4,2.0,6,1,6.0,5.0,5.0,5,4,5,7,5,4,5,5,4,4,5,1,1,0,0,1,1,2,4,3,4,2,4,2,5,3,3,5,5,3,4,1,6.0,4.6,2,5,2,3,4,4,5.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,5.0,3.0,3.0,5.0,4.0,3,5.0,3,4,5,3,3,4,6,3,3,2,1,1,2,2,2,1,5,5,2,3,7,4,3,3,3,2,3,0
287,1,NR1201,0,19,0,1,0,0,0,2,3,1,2.0,2,2,3.0,3,2,3,4,10,6.5,3,10,2,4,5,4,2,3.0,4.0,5,3.0,3,3.0,6.0,3.0,5,3.0,4,5.0,3,5,5.0,3.0,7.0,2,5,5,3,4,5,5,5,4,5,5,1,2,3,1,3,4,3,4,3,5,3,4,3,4,4,3,3,4,4,1,1,31.0,4.9,2,4,2,2,1,3,7.0,6.0,4.0,5.0,5.0,5.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,4.0,3,4.0,3,3,5,5,4,2,5,2,4,8,3,3,4,3,4,4,4,5,3,4,4,7,5,2,1,2,3,0
288,1,XV2605,1,21,1,0,0,1,0,2,3,2,2.0,1,1,4.0,5,3,4,2,49,6.1,4,14,5,2,6,3,6,5.0,4.0,5,6.0,4,4.0,4.0,6.0,7,6.0,6,3.0,7,3,4.0,4.0,3.0,6,5,5,4,4,7,5,5,4,2,5,1,2,2,2,3,3,4,5,3,6,3,5,3,5,3,4,3,2,2,1,1,13.0,5.5,4,2,3,2,5,4,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3,1.0,2,4,4,4,3,5,1,1,3,7,2,2,1,5,2,4,3,6,4,5,3,5,6,3,5,3,3,0
289,1,IL2009,2,19,0,1,1,1,0,2,2,1,1.0,1,2,2.0,3,2,3,4,7,5.1,1,10,2,3,5,5,4,6.0,3.0,5,7.0,7,5.0,3.0,4.0,6,5.0,7,3.0,5,2,4.0,4.0,4.0,6,6,5,5,4,4,3,4,4,4,4,1,8,3,3,5,4,3,5,1,6,2,6,2,6,2,1,4,3,3,3,1,8.0,3.9,4,10,4,2,1,1,4.0,4.0,5.0,5.0,4.0,4.0,3.0,5.0,4.0,,3.0,2.0,2.0,2.0,3,6.0,6,7,6,5,6,3,4,4,4,7,4,4,4,4,2,4,5,5,2,5,3,5,4,2,4,4,4,0
290,1,NA1308,2,21,0,1,0,1,0,1,1,1,1.0,1,2,2.0,3,1,1,3,5,4.2,3,6,3,5,3,4,2,3.0,2.0,2,1.0,3,5.0,4.0,5.0,4,4.0,3,3.0,3,3,4.0,4.0,2.0,5,6,5,3,3,2,2,3,2,2,3,1,1,2,3,2,4,2,3,3,7,4,7,4,3,4,3,2,4,3,1,1,32.0,10.8,3,7,4,1,3,2,6.0,6.0,5.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,4.0,4.0,4.0,,3,5.0,7,3,4,3,3,4,6,4,5,11,5,6,4,6,5,4,6,2,4,4,3,4,5,2,3,4,3,0
291,1,XL1802,1,21,1,1,0,0,0,1,3,2,1.0,1,1,2.0,2,0,3,3,2,2.5,2,1,2,2,3,3,3,5.0,4.0,6,4.0,5,3.0,3.0,5.0,4,5.0,6,3.0,7,2,7.0,4.0,3.0,6,5,5,5,4,5,5,2,2,3,3,1,4,2,0,3,4,5,4,1,6,1,3,6,4,5,5,3,2,3,2,1,7.0,4.8,4,3,3,2,1,3,4.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,7.0,5.0,4.0,5.0,3.0,3,3.0,5,4,4,5,6,3,4,4,2,1,3,3,6,3,4,4,4,5,2,4,4,4,5,4,3,3,3,0
292,1,EN2309,1,19,0,0,0,1,0,2,3,2,1.0,4,4,2.0,2,0,5,1,9,5.2,3,2,2,2,3,1,3,2.0,4.0,4,4.0,5,2.0,6.0,2.0,3,3.0,2,5.0,1,4,3.0,1.0,4.0,1,2,5,4,5,4,5,3,3,4,2,1,2,1,1,3,3,3,2,2,6,2,4,3,3,3,3,5,4,4,2,1,18.0,2.2,2,8,3,1,1,1,4.0,4.0,3.0,2.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3,4.0,4,6,4,4,4,1,3,3,2,3,3,3,2,3,2,3,3,6,3,2,4,2,3,1,1,2,3,0
293,1,QQ2801,1,20,1,0,0,0,0,2,1,1,1.0,1,1,1.0,1,0,3,1,5,1.4,1,8,1,2,3,1,3,2.0,4.0,3,3.0,4,4.0,3.0,5.0,5,2.0,6,4.0,4,6,4.0,5.0,5.0,4,3,5,1,3,3,2,4,3,2,2,1,1,0,1,3,3,2,3,4,4,3,5,2,7,3,2,4,4,3,1,1,50.0,15.8,5,13,5,4,1,1,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,3,6.0,5,4,5,5,4,3,5,4,4,31,6,6,4,6,5,6,5,2,6,4,4,5,7,4,3,2,3,1
294,1,YW1908,1,19,1,0,0,0,0,1,3,1,99.0,1,1,4.0,5,4,3,5,45,10.0,4,33,5,3,4,2,2,1.0,3.0,3,2.0,4,4.0,3.0,4.0,2,5.0,5,3.0,6,5,3.0,4.0,4.0,6,4,5,3,4,4,5,4,3,3,3,1,7,5,2,4,5,4,4,2,6,3,5,4,5,4,4,2,2,2,1,0,15.0,5.1,2,2,2,3,1,2,4.0,5.0,4.0,3.0,3.0,5.0,5.0,6.0,5.0,4.0,4.0,6.0,7.0,5.0,3,3.0,4,5,3,5,5,5,5,4,5,4,5,6,6,5,5,5,4,4,4,2,5,3,2,3,3,4,4,0
295,1,TO2106,1,19,1,1,0,0,0,1,1,1,1.0,1,1,2.0,2,4,3,5,3,3.4,2,3,2,4,5,6,5,3.0,3.0,6,5.0,5,4.0,3.0,6.0,3,6.0,6,2.0,4,1,3.0,5.0,3.0,5,6,5,5,6,7,5,5,4,4,4,1,7,5,5,4,5,5,6,2,6,2,5,4,4,4,4,3,3,3,3,1,4.0,1.4,2,11,1,3,2,3,4.0,5.0,5.0,4.0,,4.0,4.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,3,3.0,3,4,3,4,5,2,3,5,3,3,1,1,1,2,4,1,2,7,4,5,3,6,4,3,2,4,3,0
