source,N1,N2,A1,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,C3,C4,C5,C7,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3
1,JZ1112,0,20,1,0,0,1,0,2,3,4,1.0,1,1,2.0,2,0,2,1,6,3.0,2,5,3,3,5,3,4,4.0,4.0,3,5.0,6,4.0,4.0,6.0,3,5.0,3,4.0,5,2,3.0,3.0,5.0,3,3,5,4,4,5,4,6,3,5,4,2,2,0,0,2,2,1,4,3,5,4,5,3,5,4,4,3,2,1
1,VV0502,1,21,1,1,0,0,0,2,3,2,2.0,1,1,2.0,3,0,3,1,3,4.8,4,3,3,3,2,2,2,2.0,3.0,3,4.0,5,2.0,6.0,2.0,3,2.0,4,5.0,3,4,3.0,3.0,7.0,2,3,5,4,5,6,3,5,3,4,4,1,10,1,1,5,1,2,2,1,7,2,5,1,4,4,4,3,2,3
1,RI2812,2,22,1,0,0,0,0,1,3,1,2.0,1,1,4.0,5,4,3,0,31,15.0,5,16,5,4,4,4,4,6.0,4.0,4,5.0,5,4.0,4.0,5.0,5,6.0,5,3.0,3,1,4.0,4.0,4.0,5,6,5,7,7,5,5,3,1,5,5,1,0,4,4,3,5,3,4,4,6,3,4,1,3,2,3,3,3,3
1,HN2409,1,20,0,1,0,0,0,1,3,4,2.0,1,2,1.0,1,1,3,3,2,3.2,1,6,1,2,3,5,6,4.0,5.0,4,3.0,5,6.0,4.0,6.0,5,5.0,6,6.0,5,5,6.0,7.0,5.0,6,3,5,6,5,4,3,6,7,6,5,1,3,1,0,3,3,2,6,3,4,4,6,3,4,4,4,3,4,2
1,AN0107,0,20,1,0,0,0,0,2,3,2,1.0,2,5,1.0,2,0,3,2,3,1.7,1,2,1,3,3,3,2,2.0,3.0,4,2.0,6,5.0,3.0,7.0,4,5.0,6,3.0,3,2,5.0,5.0,4.0,5,4,5,5,5,3,4,2,3,4,3,1,0,1,0,2,4,3,4,4,3,3,3,4,4,3,4,2,3,2
1,VM2110,2,20,1,1,1,0,0,3,3,1,1.0,2,1,2.0,2,0,1,2,1,2.2,2,10,2,1,5,5,4,5.0,5.0,5,5.0,5,4.0,4.0,4.0,4,5.0,5,4.0,5,1,4.0,3.0,5.0,5,4,5,5,5,5,6,7,5,5,4,1,3,1,1,4,4,4,5,2,6,1,5,4,5,3,2,4,4,3
1,AP2408,1,21,1,0,0,0,0,1,2,2,1.0,2,1,4.0,5,4,2,5,9,10.0,5,1,5,5,3,5,2,5.0,3.0,5,3.0,6,4.0,3.0,4.0,5,2.0,3,5.0,3,2,5.0,6.0,4.0,3,6,5,4,5,4,4,1,3,5,5,1,7,5,4,4,4,4,3,2,7,1,4,4,2,4,4,4,4,2
1,LY1308,1,19,1,0,0,1,0,1,1,2,3.0,1,4,2.0,2,3,3,3,3,2.0,3,4,2,1,6,3,3,2.0,1.0,2,4.0,4,3.0,5.0,4.0,4,4.0,4,3.0,4,1,4.0,4.0,3.0,4,3,5,3,1,5,3,3,4,3,4,1,0,1,2,3,4,4,4,2,6,2,4,4,4,3,3,2,4,4
1,CE0205,2,20,0,0,1,0,0,2,3,1,2.0,2,3,2.0,2,1,5,2,6,5.9,2,2,3,1,3,5,3,4.0,4.0,7,4.0,4,4.0,1.0,3.0,6,4.0,6,2.0,6,2,5.0,6.0,3.0,5,7,5,7,6,5,4,5,5,4,5,1,0,0,1,4,4,2,5,1,6,2,5,2,5,4,2,2,2,3
1,NW0402,1,21,1,0,1,0,0,1,1,1,1.0,3,1,2.0,2,0,2,3,0,4.5,2,12,3,3,2,3,2,1.0,4.0,3,3.0,4,5.0,4.0,4.0,4,4.0,6,3.0,6,3,5.0,3.0,4.0,3,6,5,5,6,7,6,5,1,2,4,1,6,2,2,3,4,4,3,5,5,3,3,4,5,3,2,4,3,4
1,DP2410,1,21,1,0,0,0,0,1,3,4,1.0,2,1,2.0,4,2,2,4,6,2.3,2,1,2,2,5,2,3,3.0,5.0,5,3.0,5,2.0,6.0,3.0,6,3.0,3,4.0,4,3,3.0,2.0,7.0,3,4,5,5,4,4,6,3,3,4,4,1,1,2,1,3,5,2,3,3,5,2,7,2,7,4,3,4,2,3
1,RM2308,1,21,1,1,0,0,0,2,1,1,2.0,2,1,3.0,4,3,4,4,6,8.5,2,1,4,4,6,4,4,2.0,5.0,6,5.0,6,6.0,4.0,4.0,3,3.0,4,4.0,4,2,5.0,5.0,6.0,4,5,5,5,6,6,7,7,4,5,7,1,0,4,3,6,2,3,4,3,5,2,7,1,7,3,3,3,4,3
1,SX2408,1,22,1,1,1,0,0,2,3,2,1.0,1,1,1.0,1,0,1,3,6,3.1,1,1,2,2,5,3,4,5.0,3.0,3,3.0,5,3.0,3.0,5.0,7,6.0,5,4.0,7,4,4.0,5.0,2.0,7,5,5,2,2,3,4,2,4,4,5,1,5,1,1,2,3,3,3,2,6,4,5,4,4,3,3,3,2,2
1,AG2010,1,21,1,1,1,0,0,1,3,1,2.0,2,1,2.0,3,2,5,4,11,4.0,2,4,3,3,3,2,2,3.0,1.0,3,3.0,4,2.0,5.0,4.0,1,2.0,4,6.0,3,4,4.0,4.0,6.0,3,2,5,5,4,5,4,4,5,3,5,1,1,4,5,3,3,4,2,2,5,3,3,4,4,2,2,2,2,2
1,RZ0612,2,21,0,0,1,0,0,2,3,1,2.0,1,3,2.0,3,4,5,5,13,5.1,2,2,2,3,2,3,3,3.0,2.0,2,3.0,4,2.0,4.0,3.0,3,5.0,4,4.0,4,3,5.0,3.0,4.0,4,4,5,4,5,5,4,4,3,4,6,1,26,5,5,4,6,6,3,5,5,3,4,4,3,4,4,1,2,3
1,RX1606,2,21,1,1,0,1,0,1,1,1,2.0,2,1,1.0,1,1,4,2,5,1.9,1,4,2,2,5,4,5,5.0,5.0,3,5.0,5,4.0,3.0,5.0,4,6.0,6,3.0,5,3,4.0,4.0,3.0,5,5,5,5,5,4,7,7,6,5,7,1,0,1,1,2,3,5,4,3,6,5,4,4,4,4,1,4,3,3
1,ZZ1001,1,21,1,1,0,0,0,2,2,1,1.0,2,1,2.0,2,1,3,4,8,1.5,2,2,2,4,1,2,2,6.0,1.0,1,1.0,1,2.0,5.0,3.0,6,6.0,4,5.0,3,2,4.0,3.0,5.0,3,5,5,5,4,2,3,5,5,4,3,1,6,3,1,4,2,4,2,3,4,2,4,5,3,5,4,2,2,2
1,GL1902,1,21,0,1,0,0,0,1,3,2,1.0,1,2,2.0,2,2,4,2,5,1.5,2,1,2,3,6,3,5,3.0,2.0,5,5.0,5,2.0,4.0,3.0,4,5.0,6,6.0,6,3,2.0,4.0,5.0,5,4,5,5,5,6,6,3,4,4,5,1,1,3,2,4,3,3,3,1,6,2,5,2,5,4,5,4,4,5
1,OF1811,1,20,0,0,0,1,0,2,3,1,1.0,3,4,4.0,5,2,5,0,11,4.9,5,16,5,4,2,4,2,5.0,3.0,4,4.0,3,7.0,5.0,5.0,5,5.0,6,4.0,6,2,4.0,4.0,4.0,6,4,5,5,3,5,4,3,3,2,2,1,3,4,4,3,4,4,4,5,3,3,6,3,4,4,3,3,3,3
1,EK0804,1,21,0,1,0,1,0,2,2,1,1.0,2,2,2.0,2,1,2,4,0,3.8,1,5,2,4,5,4,4,5.0,4.0,5,4.0,5,4.0,2.0,5.0,3,3.0,3,3.0,5,4,6.0,3.0,4.0,6,2,5,4,3,5,4,1,4,5,3,1,0,2,3,4,3,4,4,2,5,3,4,2,6,4,4,4,3,4
1,VO2610,1,18,1,0,0,0,0,2,3,1,1.0,4,1,1.0,2,2,5,4,1,4.4,1,6,1,4,4,5,1,4.0,3.0,3,4.0,4,5.0,4.0,3.0,5,2.0,5,4.0,5,3,6.0,5.0,3.0,5,5,5,4,6,6,6,5,6,5,3,1,7,3,2,5,3,5,4,2,7,2,4,4,4,5,3,4,4,4
1,XY2302,1,21,1,1,0,1,0,1,3,1,2.0,1,2,4.0,4,2,5,4,17,7.9,4,3,4,2,3,3,3,5.0,3.0,2,4.0,4,3.0,4.0,6.0,4,4.0,5,3.0,7,4,6.0,7.0,4.0,3,6,5,7,6,5,3,2,2,2,2,1,2,2,1,5,2,4,3,5,5,3,6,3,6,5,5,4,3,2
1,KE0911,1,21,0,1,1,0,0,2,3,1,3.0,1,2,3.0,5,2,3,3,1,9.9,4,5,4,4,4,4,2,4.0,6.0,5,3.0,4,5.0,5.0,3.0,5,4.0,4,3.0,5,3,2.0,7.0,4.0,4,5,5,4,4,6,5,2,3,3,5,1,4,3,3,4,5,5,4,4,6,2,4,1,6,5,3,3,3,2
1,KF0603,2,19,1,0,0,1,0,2,3,2,2.0,1,1,3.0,3,3,1,5,9,10.5,4,5,4,4,6,6,5,4.0,5.0,6,5.0,4,5.0,4.0,4.0,5,6.0,5,4.0,5,4,7.0,4.0,4.0,5,5,5,6,6,6,6,5,4,6,6,1,9,4,5,6,2,5,6,4,5,3,5,3,4,2,3,3,4,3
1,MG0906,1,21,1,0,1,0,0,2,1,1,2.0,2,1,2.0,2,0,2,3,9,5.8,3,4,4,1,3,3,3,2.0,1.0,3,3.0,2,1.0,3.0,2.0,3,3.0,2,5.0,4,5,4.0,5.0,3.0,4,4,5,4,5,4,3,4,4,4,4,1,1,3,1,2,4,3,1,1,7,3,6,1,5,4,3,2,1,1
1,LN1306,2,21,1,0,0,0,0,2,1,1,1.0,1,1,1.0,1,0,2,2,2,0.7,1,2,1,1,4,4,4,2.0,6.0,6,4.0,6,5.0,4.0,4.0,6,4.0,5,3.0,5,1,6.0,5.0,3.0,6,6,5,4,5,5,7,3,4,3,5,1,0,1,1,3,2,3,3,4,5,3,7,1,5,5,5,2,2,3
1,FP1607,1,21,0,1,0,0,0,2,2,1,2.0,2,2,2.0,3,1,1,2,3,7.8,3,5,3,4,3,1,3,2.0,4.0,2,4.0,3,4.0,3.0,3.0,1,3.0,5,5.0,3,5,3.0,5.0,4.0,5,5,5,4,6,4,4,3,4,4,4,1,1,1,1,4,2,5,3,2,7,2,7,2,5,5,4,2,2,2
1,MG1803,1,22,1,1,0,0,0,1,2,1,3.0,1,1,2.0,2,1,5,3,15,1.9,2,7,2,5,3,1,3,3.0,5.0,3,5.0,5,5.0,4.0,7.0,4,6.0,5,5.0,7,1,6.0,5.0,4.0,6,6,5,5,2,5,6,4,5,4,3,1,2,1,2,1,3,4,4,5,4,4,7,1,7,1,1,5,4,3
1,DN2605,0,21,1,0,0,1,0,2,3,4,1.0,2,1,2.0,4,0,4,1,14,2.1,2,4,3,4,4,4,5,6.0,5.0,6,5.0,4,6.0,3.0,6.0,7,7.0,4,2.0,6,4,6.0,5.0,5.0,7,5,5,6,7,7,6,5,5,6,6,1,3,0,0,2,1,5,5,2,7,1,4,3,4,4,3,5,5,5
1,XH1205,1,19,0,1,1,1,0,2,3,2,3.0,1,2,2.0,2,0,2,2,20,1.4,2,3,2,4,5,4,3,5.0,6.0,4,3.0,6,3.0,4.0,4.0,4,3.0,4,2.0,7,2,5.0,3.0,3.0,4,4,5,4,4,6,3,3,4,3,3,1,12,2,2,3,5,4,5,1,5,2,3,3,4,4,4,1,3,1
1,RA1912,1,21,1,0,0,0,0,2,3,1,3.0,1,1,3.0,4,2,1,3,5,3.8,4,10,4,3,5,3,3,5.0,3.0,3,4.0,5,3.0,3.0,4.0,6,4.0,6,4.0,4,3,3.0,6.0,3.0,7,2,5,4,4,6,5,5,6,5,6,1,2,2,2,3,3,3,3,2,5,3,6,2,5,4,4,3,2,2
1,MG2512,2,21,1,0,0,0,0,1,1,2,99.0,1,1,2.0,3,1,2,5,17,3.4,2,4,3,5,4,4,3,4.0,3.0,4,3.0,3,3.0,3.0,3.0,2,3.0,4,3.0,5,5,4.0,4.0,5.0,6,6,5,3,5,7,4,5,6,5,4,1,11,2,3,5,5,4,4,3,5,4,3,4,3,3,4,3,2,1
1,UX1309,1,21,1,0,0,0,0,2,1,1,1.0,1,5,4.0,4,3,3,4,22,2.0,4,8,5,4,4,4,4,3.0,3.0,3,3.0,6,6.0,4.0,5.0,6,3.0,7,5.0,4,2,4.0,6.0,3.0,3,4,5,6,6,5,4,7,7,7,5,1,1,4,3,4,3,5,4,3,6,5,4,3,3,4,3,3,2,2
1,UO2503,1,21,1,1,0,1,0,2,3,1,1.0,2,2,1.0,1,1,3,4,0,0.7,1,1,1,1,4,3,2,5.0,3.0,3,3.0,4,4.0,4.0,3.0,5,4.0,4,4.0,3,4,2.0,5.0,5.0,5,3,5,3,3,4,4,2,4,2,6,2,3,3,5,5,4,5,2,2,4,3,6,4,4,5,4,2,2,3
1,NN2004,1,22,1,0,1,0,0,2,3,1,2.0,1,1,1.0,2,3,3,4,10,2.9,1,3,2,3,5,3,3,2.0,3.0,4,4.0,3,5.0,5.0,4.0,2,3.0,5,5.0,5,5,4.0,1.0,3.0,1,4,5,2,3,3,2,4,4,4,5,1,4,4,4,3,4,3,4,4,5,4,4,2,5,4,3,3,1,2
1,KS1712,1,22,0,0,1,0,0,2,3,2,2.0,1,3,1.0,2,2,2,4,0,3.6,2,2,2,4,4,2,4,4.0,2.0,4,3.0,4,5.0,3.0,3.0,5,5.0,5,5.0,3,4,4.0,5.0,6.0,6,6,5,3,4,4,3,4,3,4,2,1,0,3,3,4,4,3,4,3,6,2,5,3,5,3,3,3,3,4
1,PQ2201,1,21,0,1,1,0,0,1,3,2,2.0,1,2,2.0,3,1,5,3,2,2.9,3,5,3,4,5,4,4,5.0,4.0,4,3.0,6,2.0,3.0,3.0,4,5.0,4,4.0,3,3,4.0,6.0,6.0,4,4,5,6,6,6,6,6,6,6,5,1,1,4,4,3,4,3,4,3,4,4,4,3,5,5,4,4,4,3
1,QD0301,1,21,1,0,0,0,0,1,1,1,1.0,1,1,2.0,2,1,2,3,1,2.2,2,3,2,2,4,4,4,6.0,2.0,5,3.0,4,3.0,3.0,5.0,5,6.0,5,4.0,7,3,7.0,5.0,5.0,4,3,5,4,4,6,4,4,4,3,6,1,4,2,2,4,5,4,4,4,5,3,6,2,5,2,3,3,4,2
1,OW0106,1,21,1,1,1,0,0,1,3,4,2.0,2,2,1.0,1,2,2,1,20,1.2,1,10,1,3,4,5,3,3.0,3.0,5,3.0,5,3.0,4.0,5.0,3,5.0,4,5.0,5,3,5.0,3.0,3.0,4,3,5,4,4,3,6,3,4,5,4,1,3,2,0,2,4,3,4,3,6,1,5,3,5,3,4,3,3,3
1,UY0810,1,21,1,0,0,0,0,2,3,2,3.0,3,1,3.0,4,4,5,0,5,4.8,5,12,4,2,5,4,3,5.0,4.0,4,5.0,4,3.0,3.0,5.0,5,4.0,4,2.0,6,1,4.0,4.0,4.0,5,5,5,5,5,5,5,3,5,4,3,2,18,4,4,4,3,3,4,3,2,3,4,2,6,4,3,1,2,3
1,CF0809,1,19,0,1,1,0,0,1,3,2,1.0,2,2,4.0,5,3,4,5,34,11.9,5,12,5,2,6,5,6,3.0,6.0,5,6.0,4,4.0,3.0,5.0,6,5.0,6,3.0,7,3,5.0,7.0,3.0,6,6,4,6,6,7,4,4,4,4,4,1,2,3,5,6,5,3,5,4,4,3,5,2,5,4,3,3,4,3
1,SY2103,1,21,0,1,1,0,0,1,3,2,1.0,3,2,1.0,1,0,3,2,3,1.3,1,2,1,2,1,1,3,3.0,3.0,3,2.0,6,2.0,5.0,5.0,1,1.0,4,5.0,2,5,2.0,3.0,6.0,4,1,5,7,7,7,6,5,5,4,5,1,1,0,0,2,1,1,2,3,4,6,3,6,4,4,3,2,3,3
1,EN1003,2,19,0,1,0,0,0,1,3,2,1.0,1,2,3.0,2,0,1,2,7,10.1,4,3,4,3,2,3,3,3.0,5.0,3,3.0,3,3.0,6.0,5.0,3,4.0,4,5.0,4,5,4.0,6.0,5.0,4,4,5,5,4,4,4,3,4,2,3,1,1,0,1,2,1,2,4,3,5,4,3,4,3,3,3,2,3,2
1,MY1411,2,21,1,1,0,0,0,2,2,1,1.0,2,1,2.0,3,3,3,5,6,4.9,3,0,3,4,7,7,7,7.0,5.0,6,7.0,7,4.0,3.0,3.0,5,5.0,7,2.0,5,2,5.0,5.0,3.0,6,5,4,3,6,6,5,5,3,4,5,2,3,3,3,4,4,3,6,3,7,2,2,3,1,3,3,4,3,3
1,YH0910,1,21,1,1,0,0,0,2,3,1,1.0,1,1,1.0,2,3,2,4,9,2.7,2,9,2,3,6,6,6,5.0,4.0,6,5.0,5,5.0,2.0,4.0,5,6.0,6,3.0,6,3,7.0,6.0,2.0,7,5,5,3,5,4,2,4,3,4,4,1,15,4,5,4,5,5,5,4,5,1,4,5,6,3,3,3,3,3
1,BD2611,1,20,1,0,0,0,0,2,3,2,1.0,1,1,2.0,4,2,3,3,5,4.6,2,0,4,4,6,2,3,4.0,5.0,4,4.0,5,5.0,3.0,3.0,2,3.0,6,4.0,3,2,5.0,3.0,3.0,1,3,5,4,5,3,4,5,5,3,4,1,0,1,2,3,1,3,4,2,5,4,4,3,5,3,3,2,2,2
1,QS1211,2,18,1,0,0,0,0,1,3,1,2.0,2,1,2.0,4,1,3,2,8,6.5,3,4,3,3,5,3,4,2.0,4.0,4,5.0,5,3.0,4.0,5.0,5,3.0,5,4.0,3,2,6.0,4.0,4.0,4,6,5,5,5,5,6,2,4,4,4,1,2,1,2,2,3,4,4,3,7,3,6,2,5,5,5,3,1,1
1,SY0105,0,19,0,1,0,0,0,2,3,1,1.0,1,2,2.0,3,2,4,3,17,2.2,2,2,2,1,1,2,3,3.0,2.0,5,4.0,5,2.0,6.0,4.0,6,5.0,4,4.0,4,5,4.0,4.0,5.0,3,3,5,3,4,6,4,2,2,3,5,1,1,4,3,4,6,5,2,2,7,1,7,2,5,3,4,3,4,3
1,IS0202,1,21,1,0,0,0,0,1,3,1,2.0,1,1,2.0,2,2,3,2,5,5.1,2,6,3,3,3,3,5,1.0,5.0,3,4.0,5,2.0,6.0,3.0,4,2.0,3,4.0,4,6,2.0,4.0,5.0,2,2,5,5,2,4,4,2,4,2,4,1,0,2,2,4,2,2,4,4,5,6,3,3,3,3,4,3,3,2
1,NS1904,0,21,1,0,0,0,0,1,3,2,2.0,2,1,2.0,2,0,1,2,11,1.0,3,4,3,5,5,3,2,4.0,6.0,3,2.0,5,4.0,2.0,6.0,5,7.0,4,2.0,6,1,6.0,5.0,5.0,5,4,5,7,5,4,5,5,4,4,5,1,1,0,0,1,1,2,4,3,4,2,4,2,5,3,3,5,5,3
1,NR1201,0,19,0,1,0,0,0,2,3,1,2.0,2,2,3.0,3,2,3,4,10,6.5,3,10,2,4,5,4,2,3.0,4.0,5,3.0,3,3.0,6.0,3.0,5,3.0,4,5.0,3,5,5.0,3.0,7.0,2,5,5,3,4,5,5,5,4,5,5,1,2,3,1,3,4,3,4,3,5,3,4,3,4,4,3,3,4,4
1,XV2605,1,21,1,0,0,1,0,2,3,2,2.0,1,1,4.0,5,3,4,2,49,6.1,4,14,5,2,6,3,6,5.0,4.0,5,6.0,4,4.0,4.0,6.0,7,6.0,6,3.0,7,3,4.0,4.0,3.0,6,5,5,4,4,7,5,5,4,2,5,1,2,2,2,3,3,4,5,3,6,3,5,3,5,3,4,3,2,2
1,IL2009,2,19,0,1,1,1,0,2,2,1,1.0,1,2,2.0,3,2,3,4,7,5.1,1,10,2,3,5,5,4,6.0,3.0,5,7.0,7,5.0,3.0,4.0,6,5.0,7,3.0,5,2,4.0,4.0,4.0,6,6,5,5,4,4,3,4,4,4,4,1,8,3,3,5,4,3,5,1,6,2,6,2,6,2,1,4,3,3
1,NA1308,2,21,0,1,0,1,0,1,1,1,1.0,1,2,2.0,3,1,1,3,5,4.2,3,6,3,5,3,4,2,3.0,2.0,2,1.0,3,5.0,4.0,5.0,4,4.0,3,3.0,3,3,4.0,4.0,2.0,5,6,5,3,3,2,2,3,2,2,3,1,1,2,3,2,4,2,3,3,7,4,7,4,3,4,3,2,4,3
1,XL1802,1,21,1,1,0,0,0,1,3,2,1.0,1,1,2.0,2,0,3,3,2,2.5,2,1,2,2,3,3,3,5.0,4.0,6,4.0,5,3.0,3.0,5.0,4,5.0,6,3.0,7,2,7.0,4.0,3.0,6,5,5,5,4,5,5,2,2,3,3,1,4,2,0,3,4,5,4,1,6,1,3,6,4,5,5,3,2,3
1,EN2309,1,19,0,0,0,1,0,2,3,2,1.0,4,4,2.0,2,0,5,1,9,5.2,3,2,2,2,3,1,3,2.0,4.0,4,4.0,5,2.0,6.0,2.0,3,3.0,2,5.0,1,4,3.0,1.0,4.0,1,2,5,4,5,4,5,3,3,4,2,1,2,1,1,3,3,3,2,2,6,2,4,3,3,3,3,5,4,4
1,QQ2801,1,20,1,0,0,0,0,2,1,1,1.0,1,1,1.0,1,0,3,1,5,1.4,1,8,1,2,3,1,3,2.0,4.0,3,3.0,4,4.0,3.0,5.0,5,2.0,6,4.0,4,6,4.0,5.0,5.0,4,3,5,1,3,3,2,4,3,2,2,1,1,0,1,3,3,2,3,4,4,3,5,2,7,3,2,4,4,3
1,YW1908,1,19,1,0,0,0,0,1,3,1,99.0,1,1,4.0,5,4,3,5,45,10.0,4,33,5,3,4,2,2,1.0,3.0,3,2.0,4,4.0,3.0,4.0,2,5.0,5,3.0,6,5,3.0,4.0,4.0,6,4,5,3,4,4,5,4,3,3,3,1,7,5,2,4,5,4,4,2,6,3,5,4,5,4,4,2,2,2
1,TO2106,1,19,1,1,0,0,0,1,1,1,1.0,1,1,2.0,2,4,3,5,3,3.4,2,3,2,4,5,6,5,3.0,3.0,6,5.0,5,4.0,3.0,6.0,3,6.0,6,2.0,4,1,3.0,5.0,3.0,5,6,5,5,6,7,5,5,4,4,4,1,7,5,5,4,5,5,6,2,6,2,5,4,4,4,4,3,3,3
1,NC0408,0,20,1,1,0,0,0,1,3,1,1.0,1,1,1.0,1,1,5,3,4,1.0,2,3,2,2,4,3,3,2.0,2.0,5,5.0,6,2.0,4.0,4.0,4,4.0,5,4.0,6,4,3.0,4.0,4.0,6,2,5,5,5,4,4,5,3,2,4,1,0,0,2,3,2,2,2,4,6,4,4,5,5,3,2,2,2,2
