id,source,N1,gender,age,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,education,occupation,income,relationship,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3,completed_t2
336,0,QA1910,1,26,0,1,0,0,0,2,4,3,3.0,3,2.0,3.0,2.0,1.0,5.0,3.0,17,2.4,3.0,8.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,1.0,2.0,4.0,4.0,3.0,5.0,6.0,3.0,4.0,4.0,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,1.0,0,1.0,2.0,5.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,5.0,1.0,2.0,3.0,4.0,3.0,1
337,0,QB2209,2,27,0,0,1,1,0,1,1,4,1.0,4,3.0,,5.0,4.0,3.0,3.0,11,3.3,5.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,1.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,1
338,0,QD0301,2,29,1,1,1,0,0,2,4,3,1.0,3,3.0,,5.0,1.0,3.0,3.0,17,13.8,5.0,14.0,5.0,3.0,4.0,6.0,3.0,4.0,3.0,5.0,5.0,3.0,3.0,1.0,6.0,7.0,7.0,7.0,4.0,7.0,2.0,5.0,7.0,3.0,7.0,6.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,2,2.0,2.0,4.0,5.0,6.0,4.0,3.0,5.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,1
339,0,QQ2801,2,29,1,0,0,0,0,2,3,2,3.0,3,1.0,,4.0,3.0,2.0,5.0,15,13.6,4.0,5.0,5.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,6.0,3.0,2.0,5.0,5.0,5.0,6.0,3.0,5.0,2.0,7.0,6.0,3.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,1.0,2,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,1
340,1,qqqq,0,19,1,0,1,0,0,2,3,1,1.0,1,1.0,2.0,2.0,4.0,4.0,5.0,11,2.6,4.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3,5.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,0
341,1,qqqqq,0,19,1,0,0,0,0,2,3,1,2.0,2,1.0,1.0,2.0,0.0,4.0,1.0,13,1.9,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,1,0.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,0
342,1,qqqqqq,0,22,1,0,0,0,0,1,3,1,3.0,2,1.0,3.0,2.0,0.0,5.0,2.0,5,3.4,3.0,6.0,4.0,3.0,6.0,5.0,4.0,3.0,3.0,4.0,4.0,6.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,6.0,3.0,6.0,3.0,3.0,5.0,4.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,1.0,1,0.0,0.0,1.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,2.0,5.0,2.0,2.0,3.0,2.0,2.0,0
343,0,QS1211,0,24,1,1,0,1,0,2,3,3,2.0,2,1.0,3.0,2.0,4.0,3.0,0.0,2,4.7,3.0,10.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,2.0,6,5.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,6.0,2.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,1
344,0,QU0810,2,27,1,0,0,0,0,2,3,3,2.0,3,1.0,,5.0,1.0,3.0,3.0,31,26.6,5.0,16.0,5.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,6.0,6.0,1.0,0,2.0,1.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,1
345,1,quaa,0,19,1,1,0,0,0,1,1,1,2.0,3,1.0,1.0,2.0,2.0,3.0,5.0,4,9.2,1.0,2.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,3.0,3.0,1.0,5,1.0,3.0,4.0,2.0,5.0,7.0,5.0,5.0,3.0,6.0,1.0,6.0,3.0,1.0,4.0,4.0,2.0,0
346,1,quaaa,0,20,1,0,0,0,0,1,3,2,2.0,2,1.0,4.0,4.0,4.0,2.0,4.0,15,3.2,5.0,16.0,5.0,4.0,4.0,2.0,2.0,3.0,1.0,3.0,6.0,5.0,5.0,5.0,6.0,7.0,3.0,6.0,3.0,7.0,2.0,4.0,5.0,1.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,11,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,0
347,1,quachot,0,20,1,1,1,0,0,1,3,1,3.0,2,1.0,1.0,2.0,3.0,4.0,5.0,23,7.1,2.0,9.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,13,5.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,0
348,1,QV2306,1,20,1,0,0,0,0,2,3,1,2.0,1,1.0,4.0,5.0,3.0,3.0,4.0,21,5.5,5.0,6.0,5.0,4.0,4.0,5.0,2.0,6.0,3.0,2.0,3.0,6.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,6.0,3.0,4.0,5.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,7.0,1.0,0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,6.0,2.0,3.0,2.0,2.0,3.0,4.0,0
349,1,qwe,0,21,1,1,1,0,0,2,1,2,2.0,2,2.0,1.0,2.0,2.0,3.0,4.0,2,7.4,1.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,0
350,1,qwer,0,20,1,0,0,1,0,1,3,4,1.0,1,1.0,1.0,3.0,1.0,5.0,2.0,9,2.9,1.0,13.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2,1.0,1.0,4.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,0
351,1,qwert,0,20,1,0,0,0,0,1,1,1,1.0,1,1.0,2.0,2.0,1.0,2.0,3.0,13,3.9,3.0,7.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,6.0,5.0,4.0,3.0,4.0,6.0,5.0,6.0,2.0,5.0,7.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,3,2.0,1.0,5.0,5.0,5.0,7.0,2.0,5.0,2.0,3.0,6.0,5.0,3.0,3.0,2.0,3.0,2.0,0
352,1,qwerty,0,21,1,1,1,0,0,2,2,1,1.0,3,1.0,2.0,3.0,4.0,2.0,3.0,15,5.3,2.0,3.0,4.0,3.0,3.0,7.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,6.0,5.0,4.0,3.0,6.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,1,5.0,5.0,4.0,4.0,6.0,1.0,2.0,5.0,4.0,6.0,3.0,5.0,5.0,4.0,2.0,4.0,3.0,0
353,0,RA1912,2,26,1,1,1,0,0,2,3,3,1.0,2,1.0,3.0,2.0,3.0,3.0,3.0,7,6.4,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,2.0,3.0,4.0,6.0,5.0,7.0,4.0,7.0,2.0,5.0,7.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,3.0,1.0,2,3.0,4.0,5.0,5.0,4.0,3.0,2.0,7.0,1.0,2.0,7.0,2.0,3.0,3.0,1.0,2.0,1.0,1
354,0,RA2502,2,23,1,1,1,0,0,1,3,3,6.0,3,1.0,2.0,2.0,2.0,5.0,4.0,6,1.9,2.0,8.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,5.0,6.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,2.0,2,2.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,6.0,3.0,4.0,3.0,4.0,3.0,4.0,1
355,0,RA2510,2,27,0,1,1,0,0,1,3,3,4.0,1,3.0,2.0,2.0,1.0,3.0,2.0,4,2.8,2.0,1.0,2.0,2.0,5.0,1.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,6.0,4.0,7.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,3.0,5.0,4.0,4.0,3.0,1.0,1,1.0,1.0,2.0,3.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,1
356,0,RE0211,2,26,1,0,0,0,0,1,3,3,1.0,2,1.0,,5.0,3.0,4.0,2.0,25,15.3,5.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,2.0,1
357,0,RE2701,2,25,1,0,0,0,0,1,4,3,2.0,1,1.0,3.0,2.0,4.0,3.0,0.0,3,4.8,2.0,13.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,1.0,0,4.0,5.0,6.0,6.0,7.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,2.0,1.0,1
358,0,RE2811,2,30,0,1,0,0,0,1,3,3,2.0,4,2.0,3.0,3.0,3.0,3.0,4.0,12,5.4,4.0,8.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,7.0,6.0,2.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,4.0,7.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,6.0,1.0,3,1.0,3.0,6.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,1
359,0,RI2511,2,24,1,0,0,1,0,2,1,3,2.0,1,1.0,3.0,1.0,2.0,3.0,2.0,2,5.5,2.0,0.0,2.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,5.0,4.0,2.0,4.0,5.0,5.0,3.0,6.0,3.0,4.0,3.0,6.0,5.0,4.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,2.0,2,3.0,3.0,3.0,3.0,4.0,2.0,3.0,5.0,3.0,5.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,1
360,0,RI2812,2,26,0,1,0,0,0,1,3,2,6.0,1,2.0,3.0,2.0,2.0,2.0,4.0,13,7.2,4.0,1.0,3.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,,4.0,6.0,2.0,4.0,6.0,6.0,6.0,4.0,7.0,3.0,5.0,7.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,4,3.0,2.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,3.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,1
361,0,RM2308,1,32,0,1,0,0,0,2,2,4,1.0,2,2.0,1.0,1.0,1.0,2.0,2.0,1,4.1,1.0,1.0,1.0,2.0,5.0,3.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,2.0,5.0,6.0,4.0,4.0,3.0,5.0,2.0,4.0,5.0,6.0,6.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,0,1.0,0.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,1.0,1
362,0,RO0610,0,28,0,0,1,0,0,2,4,4,5.0,1,3.0,1.0,1.0,1.0,3.0,5.0,5,4.9,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,6.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,0,2.0,2.0,3.0,4.0,6.0,3.0,3.0,4.0,4.0,6.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,1
363,1,roii,0,22,0,1,1,0,0,2,3,1,1.0,2,2.0,2.0,3.0,3.0,4.0,3.0,7,2.4,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2,2.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,0
364,1,roiii,0,21,1,0,0,1,0,2,3,1,3.0,1,1.0,4.0,5.0,1.0,4.0,1.0,34,9.8,5.0,9.0,5.0,3.0,4.0,5.0,3.0,4.0,4.0,6.0,7.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,6.0,2.0,1.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,2.0,0,0.0,1.0,4.0,3.0,3.0,2.0,3.0,5.0,6.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,0
365,0,RU1602,2,28,0,1,1,0,0,2,3,3,2.0,4,2.0,2.0,3.0,1.0,2.0,5.0,1,1.8,3.0,6.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,5.0,4.0,3.0,5.0,7.0,4.0,4.0,3.0,6.0,3.0,4.0,7.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,1.0,1,2.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,3.0,3.0,5.0,4.0,2.0,2.0,1
366,0,RV1502,0,32,0,0,1,0,0,1,4,4,3.0,2,3.0,2.0,2.0,2.0,5.0,5.0,5,2.7,2.0,3.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,6.0,5.0,4.0,4.0,7.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,2.0,0,4.0,5.0,6.0,4.0,5.0,3.0,4.0,4.0,5.0,3.0,7.0,2.0,3.0,2.0,2.0,3.0,1.0,1
367,0,RX1606,0,31,1,0,0,0,0,1,2,1,4.0,2,1.0,2.0,3.0,3.0,4.0,5.0,1,2.4,2.0,2.0,2.0,1.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,3.0,6.0,2.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,1.0,0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,2.0,7.0,3.0,3.0,3.0,3.0,3.0,1
368,0,RY1710,2,28,0,0,0,1,0,1,2,3,4.0,3,4.0,4.0,4.0,2.0,5.0,5.0,13,13.5,3.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,5.0,6.0,3.0,5.0,3.0,4.0,6.0,2.0,1.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,5.0,1.0,3,2.0,3.0,3.0,4.0,5.0,2.0,5.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,1
369,0,RZ0612,2,27,1,0,1,0,0,2,3,7,2.0,3,1.0,3.0,2.0,1.0,5.0,4.0,29,7.3,3.0,5.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,6.0,4.0,2.0,5.0,5.0,3.0,5.0,3.0,2.0,7.0,5.0,4.0,3.0,3.0,6.0,3.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0,3.0,5.0,1.0,10,2.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,1
370,1,rồi,0,21,1,0,0,1,0,1,3,2,1.0,3,1.0,3.0,1.0,2.0,5.0,2.0,33,3.3,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,11,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,0
371,0,SA2111,2,30,0,1,0,0,0,1,3,3,3.0,2,2.0,2.0,1.0,3.0,4.0,4.0,10,4.8,1.0,0.0,2.0,1.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,6.0,6.0,5.0,5.0,3.0,3.0,1.0,7.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,4.0,6.0,3.0,5.0,4.0,5.0,1.0,1,3.0,3.0,3.0,3.0,3.0,5.0,2.0,6.0,2.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,1
372,0,SA2410,2,23,0,1,1,0,0,2,4,8,4.0,1,2.0,3.0,4.0,4.0,2.0,4.0,15,5.6,3.0,8.0,3.0,2.0,4.0,4.0,6.0,3.0,6.0,5.0,5.0,4.0,5.0,3.0,2.0,4.0,4.0,6.0,3.0,6.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,3.0,5.0,1.0,10,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,7.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1
373,0,send99,1,27,1,0,0,0,0,1,4,5,1.0,2,1.0,1.0,1.0,0.0,3.0,1.0,9,1.2,1.0,2.0,1.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,7.0,6.0,2.0,5.0,4.0,5.0,5.0,6.0,5.0,6.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,1,0.0,0.0,1.0,1.0,1.0,3.0,4.0,6.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,1
374,0,SI1411,2,23,1,0,0,0,0,1,3,3,2.0,2,1.0,3.0,4.0,2.0,2.0,3.0,33,5.7,3.0,17.0,4.0,3.0,6.0,3.0,6.0,4.0,4.0,6.0,4.0,3.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,2.0,3.0,1.0,3,1.0,1.0,3.0,2.0,2.0,4.0,4.0,6.0,3.0,1.0,7.0,1.0,4.0,3.0,3.0,3.0,2.0,1
375,1,skip,0,22,1,0,1,0,0,1,3,1,1.0,2,1.0,1.0,1.0,4.0,5.0,0.0,8,2.5,1.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,5.0,4.0,6.0,6.0,4.0,4.0,3.0,2.0,7.0,6.0,4.0,3.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,1.0,5.0,4.0,7,5.0,4.0,5.0,3.0,4.0,6.0,2.0,5.0,5.0,2.0,3.0,5.0,2.0,3.0,4.0,5.0,4.0,0
376,1,skipit,0,20,1,0,0,1,0,1,3,2,2.0,1,1.0,4.0,4.0,2.0,3.0,2.0,31,14.8,5.0,21.0,5.0,1.0,3.0,6.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,6.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,6.0,3.0,1.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,4.0,5.0,1,1.0,0.0,2.0,2.0,3.0,7.0,2.0,4.0,4.0,7.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,0
377,0,SO1504,2,32,1,0,0,0,0,1,4,3,4.0,1,1.0,,5.0,2.0,5.0,4.0,10,12.3,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1,2.0,1.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,1
378,0,SU1202,1,24,1,1,1,0,0,2,3,3,2.0,4,1.0,1.0,1.0,1.0,4.0,2.0,4,1.3,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,5.0,3.0,4.0,1.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,6.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,2.0,2,1.0,2.0,4.0,4.0,3.0,4.0,6.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,1.0,2.0,1
379,1,SV1603,1,20,1,1,0,0,0,2,3,1,2.0,1,1.0,4.0,5.0,3.0,4.0,4.0,18,10.8,5.0,10.0,5.0,2.0,4.0,6.0,4.0,4.0,4.0,7.0,4.0,7.0,6.0,2.0,7.0,7.0,7.0,6.0,2.0,6.0,4.0,5.0,6.0,3.0,5.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,6.0,3.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,2.0,0
380,0,SX2408,2,29,0,0,1,1,0,2,4,3,,2,4.0,3.0,3.0,3.0,5.0,4.0,2,7.9,2.0,3.0,2.0,4.0,7.0,5.0,6.0,7.0,5.0,7.0,7.0,3.0,5.0,1.0,7.0,6.0,6.0,7.0,1.0,7.0,1.0,6.0,7.0,4.0,6.0,4.0,5.0,7.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0,1.0,6,4.0,5.0,3.0,5.0,5.0,7.0,6.0,4.0,3.0,6.0,1.0,5.0,3.0,2.0,3.0,4.0,3.0,1
381,1,SX2711,1,21,0,1,0,1,0,1,1,2,2.0,2,2.0,2.0,1.0,4.0,2.0,5.0,16,5.1,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,5.0,1.0,4.0,3.0,2.0,4.0,4.0,7.0,3.0,6.0,3.0,2.0,5.0,1.0,4.0,5.0,6.0,4.0,7.0,4.0,4.0,6.0,5.0,5.0,1.0,5,4.0,3.0,4.0,5.0,6.0,1.0,3.0,7.0,2.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,0
382,0,SY0102,1,25,0,1,0,0,0,2,3,3,3.0,2,2.0,2.0,1.0,0.0,2.0,1.0,15,9.9,2.0,0.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,7.0,6.0,3.0,5.0,2.0,4.0,4.0,4.0,7.0,4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,1.0,1,0.0,0.0,1.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,6.0,3.0,3.0,3.0,4.0,2.0,2.0,1
383,0,SY0105,1,28,0,1,1,0,0,1,2,1,3.0,1,2.0,4.0,4.0,1.0,2.0,2.0,10,6.8,4.0,1.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,3.0,5.0,5.0,1.0,8,1.0,1.0,3.0,3.0,4.0,3.0,2.0,7.0,2.0,2.0,6.0,2.0,4.0,4.0,3.0,4.0,2.0,1
